job_id,title,Country,State,City,department,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,salary_min,salary_max,fraud_label,has_salary
6844,Hotel Night Auditor,United States,VA,Harrisonburg,Front Desk,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6845,Java Developer,Finland,Unknown,Turku,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6846,Onshore Scaffolding Coordinator,United States,TX,Houston,Unknown,0,0,0,Full-time,Unknown,Unknown,Oil & Energy,Engineering,1,,,Fraudulent,False
6847,Network Marketing,United States,MD,Unknown,Unknown,0,0,0,Full-time,Not Applicable,Unspecified,Marketing & Advertising,Marketing,1,7200.0,1380000.0,Fraudulent,True
6848,Director Of Inside Sales,Singapore,Unknown,Unknown,Unknown,0,1,0,Full-time,Director,Bachelor's Degree,Information Technology & Services,Sales,0,,,Genuine,False
6849,Business Development Representative Eu,Belgium,VO,V Ghent,Sales,0,1,1,Full-time,Entry level,Bachelor's Degree,Internet,Sales,0,,,Genuine,False
6850,English Teacher Abroad,United States,MN,Coon Rapids,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
6851,Accounts Payable Assistant,Bangladesh,Unknown,Dhaka,Finance,0,1,1,Full-time,Unknown,Unknown,Unknown,Finance,0,,,Genuine,False
6852,Network Marketing,United States,FL,Unknown,Unknown,0,0,0,Full-time,Not Applicable,Unspecified,Marketing & Advertising,Advertising,1,7200.0,1380000.0,Fraudulent,True
6853,Analista De Marketing,Brazil,SP,Sao Paulo,Unknown,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Marketing,0,120000.0,120000.0,Genuine,True
6854,Microsoft Project Server Admin,United States,Unknown,Atlanta,Unknown,0,0,1,Contract,Mid-Senior level,Unknown,Insurance,Consulting,0,,,Genuine,False
6855,Network Marketing,United States,AK,Unknown,Unknown,0,0,0,Other,Not Applicable,Unspecified,Marketing & Advertising,Advertising,1,7200.0,1380000.0,Fraudulent,True
6856,Wordpress Designer / Front End Developer,United States,TX,Austin,Unknown,0,1,1,Contract,Mid-Senior level,Bachelor's Degree,Internet,Design,0,,,Genuine,False
6857,.Net Support Engineer,Philippines,Unknown,Makati Philippines,Information Technology,0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,60000.0,Genuine,True
6858,Business Development Manager - Banking  &  Investment It Solutions,Switzerland,GE,Unknown,Unknown,0,0,1,Full-time,Mid-Senior level,Unknown,Computer Software,Business Development,0,,,Genuine,False
6859,Software Engineer - Openstack Cloud R & D,Ireland,Unknown,Dublin,Services,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6860,Drupal Developer,United States,VA,Reston,Internal,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6861,Business Objects-Bi Etl Tools,Philippines,0,Quezon City,Information Technology,0,1,0,Full-time,Internship,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,60000.0,Genuine,True
6862,Sap-Mm-Materials Management,Philippines,0,Taguig City,Information Technology,0,1,0,Full-time,Internship,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,60000.0,Genuine,True
6863,Licensed Vocational Nurse Lvn,United States,CA,Fresno,Unknown,0,1,1,Unknown,Entry level,Unknown,Hospital & Health Care,Unknown,0,,,Genuine,False
6864,Target Mobile Wireless Team Member,United States,TX,Missouri City,Unknown,0,0,1,Part-time,Entry level,High School/equivalent,Retail,Sales,0,,,Genuine,False
6865,Target Mobile Wireless Team Lead,United States,KS,Shawnee,Unknown,0,0,1,Full-time,Unknown,High School/equivalent,Retail,Sales,0,,,Genuine,False
6866,Technical Operatorentertainment Control Systems,Mexico,DI,F Mexico,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Entertainment,Engineering,0,,,Genuine,False
6867,Residential Aide,United States,PA,Berwyn,Unknown,0,0,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6868,Business Development Manager,United States,IL,Chicago,Unknown,1,0,1,Full-time,Mid-Senior level,Bachelor's Degree,Hospital & Health Care,Sales,0,60000.0,80000.0,Genuine,True
6869,Ux Designerios App,Germany,BW,Heidelberg,Unknown,1,1,1,Contract,Mid-Senior level,Unspecified,Internet,Design,0,,,Genuine,False
6870,Civil Estimator,United Kingdom,NT,T,Unknown,0,0,0,Full-time,Unknown,Unknown,Civil Engineering,Consulting,0,35000.0,40000.0,Genuine,True
6871,Customer Services Agent,Poland,MZ,Warsaw,Cs,0,0,0,Full-time,Not Applicable,Unknown,Unknown,Unknown,0,,,Genuine,False
6872,Lpn - Pt Noc,United States,MO,St. Louis,Nursing,0,1,1,Part-time,Associate,Associate Degree,Hospital & Health Care,Health Care Provider,0,,,Genuine,False
6873,Web Developer,Greece,B,Thessaloniki,Unknown,1,1,1,Full-time,Unknown,Unknown,Internet,Unknown,0,,,Genuine,False
6874,Care Assistant - Meigle,United Kingdom,PK,N Meigle,Care Staff,0,1,1,Full-time,Entry level,Unspecified,Hospital & Health Care,Health Care Provider,0,,,Genuine,False
6875,Embedded Software Developer,Spain,VC,Valencia,Unknown,0,1,0,Full-time,Entry level,Unknown,Electrical/Electronic Manufacturing,Unknown,0,,,Genuine,False
6877,Php Web Application Developer,,Unknown,Unknown,Unknown,0,0,0,Full-time,Unknown,Unknown,Information Technology & Services,Information Technology,0,,,Genuine,False
6878,Electrical Technician Iii,United States,TX,Houston,Maintenance,0,0,0,Unknown,Unknown,Unknown,Oil & Energy,Engineering,1,,,Fraudulent,False
6879,Controls Engineer,United States,OH,Cleveland,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6880,Structural Designer,United States,TX,Houston,Engineering,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
6881,Subsea Pipeline Engineer,United States,TX,Houston,Engineering,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
6882,Contract Recruitment Specialist,United States,TX,Houston,Engineering,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
6883,Ohio French Creole Bilingual Communication Assistant,United States,OH,Dayton,Csd Relay,0,1,1,Part-time,Entry level,High School/equivalent,Telecommunications,Customer Service,0,,,Genuine,False
6884,Subsea Controls Engineer,United States,TX,Houston,Engineering,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
6885,Ft - Cook/Dietary Prepper,United States,MO,St. Louis,Dietary,0,1,1,Full-time,Entry level,High School/equivalent,Hospital & Health Care,Unknown,0,,,Genuine,False
6886,General Intern,United Kingdom,LN,D,Unknown,0,1,1,Contract,Internship,High School/equivalent,Education Management,Education,0,11000.0,11000.0,Genuine,True
6887,Homebased Inbound Customer Service Representative,,Unknown,Unknown,Unknown,0,1,0,Temporary,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6888,Customer Service Team Lead,United States,MA,Weston,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Insurance,Customer Service,0,,,Genuine,False
6889,Senior Software Engineer,Denmark,Unknown,Copenhagen,Engineering,0,1,0,Full-time,Mid-Senior level,Unknown,Computer Software,Engineering,0,,,Genuine,False
6890,Accounting Assistant,Greece,I,Kifissia,Accounting,0,0,1,Full-time,Entry level,Bachelor's Degree,Pharmaceuticals,Accounting/Auditing,0,,,Genuine,False
6891,Traffic Manager Web/Mobile,Mexico,ME,X Mexico,Sales,0,1,1,Full-time,Mid-Senior level,Unknown,Marketing & Advertising,Sales,0,,,Genuine,False
6892,Account Executive,United Kingdom,OX,F Oxford,Unknown,0,1,0,Full-time,Entry level,Bachelor's Degree,Information Services,Sales,0,18000.0,25000.0,Genuine,True
6893,Bartenders & Servers,United States,NJ,Millburn,Unknown,0,1,0,Full-time,Not Applicable,Unknown,Food & Beverages,Unknown,0,,,Genuine,False
6894,Senior Technical Recruiter,United States,Unknown,Unknown,Unknown,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Staffing & Recruiting,Human Resources,0,,,Genuine,False
6895,Ios Mobile Engineer,Greece,I,Athens Iraklio,Engineering,0,1,1,Full-time,Unknown,Bachelor's Degree,Information Technology & Services,Engineering,0,,,Genuine,False
6896,Contract Agile Project Manager - Symfony2 Migration Project,United Kingdom,RI,C Teddington,Unknown,0,1,0,Contract,Not Applicable,Unspecified,Consumer Services,Project Management,0,60000.0,70000.0,Genuine,True
6897,Regional Sales Representativechicago,United States,IL,Chicago,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Hospital & Health Care,Sales,0,,,Genuine,False
6898,Web Design & Media Production Assistant,United States,IN,Fort Wayne,Marketing,0,0,1,Full-time,Associate,Bachelor's Degree,Utilities,Marketing,0,30000.0,40000.0,Genuine,True
6899,Data Analytics  &  Insights Guru,United Kingdom,LN,D London,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Financial Services,Data Analyst,0,,,Genuine,False
6900,Automotive Crash Analyst,United States,OH,Marysville,Unknown,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Automotive,Engineering,0,70000.0,85000.0,Genuine,True
6901,Business Development Representative,United States,CA,Burbank,Connectivity,0,1,0,Full-time,Entry level,Unspecified,Computer Software,Sales,0,,,Genuine,False
6902,Design Intern,United States,TX,Austin,Design,0,1,1,Other,Internship,Some College Coursework Completed,Unknown,Design,0,,,Genuine,False
6903,Microsoft Dynamics Ax Technical/Functional Sme,Philippines,0,Taguig City,Information Technology,0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,40000.0,Genuine,True
6904,Digital Account Manager,United Kingdom,Unknown,Unknown,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6905,Full-Stack Software Engineer,United States,CA,San Francisco,Webdev,0,1,1,Full-time,Associate,Bachelor's Degree,Financial Services,Engineering,0,70000.0,90000.0,Genuine,True
6906,Head Of Operations,United Kingdom,Unknown,London,Sales,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Marketing & Advertising,Sales,0,,,Genuine,False
6907,Administrative Assistant,United States,Unknown,Shawnee,Unknown,0,0,1,Full-time,Unknown,Unknown,Unknown,Administrative,0,,,Genuine,False
6908,Software Developer,United States,NY,Farmingdale,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
6909,Customer Support,Poland,MZ,Warsaw,Unknown,0,1,1,Full-time,Mid-Senior level,Unknown,Unknown,Customer Service,0,,,Genuine,False
6910,English Teacher Abroad,United States,RI,Providence,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
6911,Residential Market Research Analyst,United States,NY,G,Unknown,0,0,1,Full-time,Associate,Bachelor's Degree,Market Research,Marketing,0,60000.0,65000.0,Genuine,True
6912,Product Support Specialist,United States,OR,Porland,Unknown,0,1,0,Full-time,Entry level,Unspecified,Information Technology & Services,Customer Service,0,35000.0,45000.0,Genuine,True
6913,English Teacher Abroad,United States,CA,Chula Vista,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
6914,Senior Scala Developers,Canada,ON,Toronto,Unknown,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,Marketing & Advertising,Information Technology,0,,,Genuine,False
6915,Automotive Lighting Designer,United States,OH,Ma,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Automotive,Engineering,0,70000.0,80000.0,Genuine,True
6916,Blogger / Tech Writer Androidpit.Com,United States,Unknown,Unknown,Unknown,0,1,1,Temporary,Not Applicable,Unspecified,Online Media,Writing/Editing,0,,,Genuine,False
6917,Data Scientist - Full-Time/Consultant,United States,CA,92101,Unknown,1,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6918,Sap-Abap Development,Philippines,0,Taguig City,Information Technology,0,1,0,Contract,Associate,Bachelor's Degree,Computer Software,Information Technology,0,20000.0,50000.0,Genuine,True
6919,Siebel Configuration,Philippines,0,Quezon City,Information Technology,0,1,0,Contract,Mid-Senior level,Master's Degree,Information Technology & Services,Information Technology,0,25000.0,50000.0,Genuine,True
6920,Ui/Ux Designers,Canada,ON,Ottawa,Unknown,0,0,1,Full-time,Mid-Senior level,Unspecified,Information Technology & Services,Design,0,,,Genuine,False
6921,Security Consultant,Canada,ON,Toronto,Unknown,0,0,1,Full-time,Mid-Senior level,Certification,Telecommunications,Consulting,0,,,Genuine,False
6922,High School Science Teacher,United States,NY,Albany,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6923,Business Development Executive,United Kingdom,LN,D,Sales,0,1,1,Full-time,Associate,Unknown,Airlines/Aviation,Sales,0,,,Genuine,False
6924,Pr/Marketing Executive Russia &  Cis,Russia,MO,W,Unknown,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6925,Product Engineering Manager,Belgium,VB,R,Unknown,0,1,0,Full-time,Mid-Senior level,Unknown,Mechanical/Industrial Engineering,Management,0,,,Genuine,False
6926,Military Outreach Consultant Telecommute,United States,Unknown,Unknown,Unknown,1,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
6927,Patient Care Coordinator,United States,FL,Orlando,Orlando,0,1,1,Full-time,Associate,High School/equivalent,Hospital & Health Care,Health Care Provider,0,,,Genuine,False
6928,Sap Bi Program/Delivery Manager,India,TN,Chennai,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Consulting,0,,,Genuine,False
6929,Writers,United States,NY,Unknown,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,1,,,Fraudulent,False
6930,Solution Architect-Crew,United States,TX,Dallas,Unknown,0,1,0,Full-time,Unknown,Bachelor's Degree,Accounting,Information Technology,0,100000.0,150000.0,Genuine,True
6931,Security Sales Executive,Australia,NS,W Artarmon,Sales,0,1,1,Full-time,Not Applicable,Certification,Computer & Network Security,Sales,0,,,Genuine,False
6932,Java Developer,India,Unknown,Unknown,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6933,Web Designer,Saudi Arabia,1,Riyadh,Software Engineering,0,1,1,Full-time,Not Applicable,Bachelor's Degree,Government Relations,Information Technology,0,200000.0,250000.0,Genuine,True
6934,Digital Marketing Specialist,Canada,BC,Kelowna,Sales  &  Marketing,0,1,1,Full-time,Unknown,Unknown,Electrical/Electronic Manufacturing,Marketing,0,,,Genuine,False
6935,Junior Account Executive - Colorado,United States,CO,Broomfield,Sales,0,1,0,Full-time,Entry level,Bachelor's Degree,Computer Software,Sales,0,,,Genuine,False
6936,It Developer,Philippines,0,Mandaluyong City,Information Technology,0,1,0,Contract,Internship,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,40000.0,Genuine,True
6937,English Teacher Abroad,United States,AZ,Pheonix,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
6938,Web Designer,United Kingdom,LN,D London,Client Services,0,1,1,Full-time,Entry level,Bachelor's Degree,Internet,Design,0,,,Genuine,False
6939,Sourcing-Importation Consultant,Philippines,0,Philippies,Information Technology,0,1,0,Contract,Associate,Bachelor's Degree,Information Technology & Services,Information Technology,0,20000.0,60000.0,Genuine,True
6940,Sr Manufacturing Engineer- Electrosurgical Equipment- New Product Introduction,United States,NH,Portsmouth,Unknown,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Medical Devices,Engineering,0,,,Genuine,False
6941,"Full-Time Caregiver Position 2Easygoing, Caring Woman",United States,OR,Portland,Unknown,0,1,1,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6942,Graduates English Teacher Abroad Conversational,United States,CA,Isla Vista,Unknown,0,1,1,Contract,Entry level,Bachelor's Degree,Education Management,Education,0,,,Genuine,False
6943,Multi-Disciplined Designer/Retoucher/Photographer,United Kingdom,LN,D London,E-Commerce,0,1,1,Full-time,Entry level,Bachelor's Degree,Internet,Design,0,18000.0,21000.0,Genuine,True
6944,Call Center Logistics Professional,United States,CA,San Jose,Unknown,0,1,1,Contract,Associate,Bachelor's Degree,Telecommunications,Customer Service,0,,,Genuine,False
6945,Avionics Systems Design & Analysis Engineer,Brazil,Unknown,Unknown,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Aviation & Aerospace,Engineering,0,,,Genuine,False
6946,Senior Ruby On Rails Developer,Greece,I,Athens,Engineering,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6947,Customer Support & Testing Internship,Greece,I,Athens,Unknown,1,1,1,Full-time,Internship,Some College Coursework Completed,Unknown,Customer Service,0,,,Genuine,False
6948,Operations Engineer,United States,CA,San Carlos,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Computer Networking,Engineering,0,,,Genuine,False
6949,Marketing Representative,United States,CA,Sacramento,Unknown,0,1,0,Full-time,Associate,Unspecified,Financial Services,Sales,0,,,Genuine,False
6950,Sf | Sr Producer Ldk,United States,CA,Unknown,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
6951,Software Engineer,United States,WA,Mercer Island,Unknown,0,0,1,Full-time,Mid-Senior level,Unknown,Computer Software,Information Technology,0,,,Genuine,False
6952,Drilling Engineer,United States,OK,Oklahoma City,Unknown,0,1,1,Full-time,Associate,Unknown,Oil & Energy,Unknown,0,,,Genuine,False
6953,Ppc/Sem - Google Adwords Specialist,Greece,I,Unknown,Marketing,0,1,1,Full-time,Associate,Bachelor's Degree,Hospitality,Marketing,0,,,Genuine,False
